"block_time","condition_id","makerAmountFilled","makerAssetId","nb_subclass","source_provenance","takerAmountFilled","takerAssetId","tx_hash"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","499999998","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","913600890","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","250655192","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","569670890","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","7360000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","16000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","94470000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","201000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","13630000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","29000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","24000000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","2450000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","5000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:01:14.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","21035700","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","42930000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x072a5fb5bc551e24d2ca747be92972ad708671d9ef972e99a113a3417085895a"
"2025-06-14 21:00:20.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","2600000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","5000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0xb23c812640482e74d5faf8347bd6c9698674d760ff7e127de69a818b6bb84046"
"2025-06-14 21:00:20.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","2400000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","5000000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0xb23c812640482e74d5faf8347bd6c9698674d760ff7e127de69a818b6bb84046"
"2025-06-14 21:01:30.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","4355400","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","8540000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x95a38442ebff1e477bdd7725b80c83f9e8b164f5472bcc859850fbff27e17a3a"
"2025-06-14 21:01:30.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","4184600","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","8540000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x95a38442ebff1e477bdd7725b80c83f9e8b164f5472bcc859850fbff27e17a3a"
"2025-06-14 21:00:48.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","1000000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","2000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x062664f5ee3082b78d78f4dd5723871c624a406f90a38e4dc69dd1097b14d66b"
"2025-06-14 21:00:48.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","1000000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","2000000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x062664f5ee3082b78d78f4dd5723871c624a406f90a38e4dc69dd1097b14d66b"
"2025-06-14 21:01:06.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","4000000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","8000000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x1cfecf58082882cfa90e1d4520d027327b91118e108addc69c21c28c2bb066c5"
"2025-06-14 21:01:06.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","4000000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","8000000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x1cfecf58082882cfa90e1d4520d027327b91118e108addc69c21c28c2bb066c5"
"2025-06-14 21:01:10.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","3999999","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","7843136","71508481217075253633242510255608914759767530465405876068993106076736030574871","0xdd682fc44ee1f27548dc10f88baedc038ca0697bd09c53990897ada43fa53947"
"2025-06-14 21:01:10.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","3843137","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","7843136","48991736195478188402624113441181522209031772931978706832085598958658129270671","0xdd682fc44ee1f27548dc10f88baedc038ca0697bd09c53990897ada43fa53947"
"2025-06-14 21:04:50.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","14999999","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","28846152","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x1f11a920b126b76d63af47df44848c43578b8b49d1905d1f11235e9e7af7f366"
"2025-06-14 21:04:50.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","13846153","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","28846152","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x1f11a920b126b76d63af47df44848c43578b8b49d1905d1f11235e9e7af7f366"
"2025-06-14 21:03:08.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","999999","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","1851850","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x4fde8be84bb73bf971a00909ea8116bc393232122e27c5f27f47f7155cd3cfea"
"2025-06-14 21:03:08.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","851851","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","1851850","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x4fde8be84bb73bf971a00909ea8116bc393232122e27c5f27f47f7155cd3cfea"
"2025-06-14 21:03:58.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","1999998","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","3773582","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x0e4967cbee39cab50df7bcd4a8a9b1eac6787bc352ed51ff5690e61f2cdea117"
"2025-06-14 21:03:58.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","1773584","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","3773582","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x0e4967cbee39cab50df7bcd4a8a9b1eac6787bc352ed51ff5690e61f2cdea117"
"2025-06-14 21:05:26.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","8398000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","16150000","48991736195478188402624113441181522209031772931978706832085598958658129270671","0x78041ed3881db32152f507519d8509074abae3ef97268d00713dbf1d2a124a77"
"2025-06-14 21:05:26.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","7752000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","16150000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0x78041ed3881db32152f507519d8509074abae3ef97268d00713dbf1d2a124a77"
"2025-06-14 21:02:20.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","4999999","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","9901959","48991736195478188402624113441181522209031772931978706832085598958658129270671","0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b"
"2025-06-14 21:02:20.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","2401960","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","4901959","71508481217075253633242510255608914759767530465405876068993106076736030574871","0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b"
"2025-06-14 21:02:20.000 UTC","0x8f08f282ea61a9a8ec2b22413e2a8764487eea351337fd14f4409ca34151dec7","2500000","0","UP_DOWN","polymarket_polygon.ctfexchange_evt_orderfilled","5000000","71508481217075253633242510255608914759767530465405876068993106076736030574871","0xa0d59b2c1bb8725c31fd3c659690f7859eadab61d10f88f6ff7fd4568c86477b"
"2026-02-28 09:30:03.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","9999999","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","28571427","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd"
"2026-02-28 09:30:03.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","16328928","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","25121427","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd"
"2026-02-28 09:30:03.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","2242500","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","3450000","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x9ba3c7d229f8c87de59a9a314e618d77d2ca76bea3688b4d5d854f1c937335fd"
"2026-02-28 09:35:25.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","17500000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x573bac5b9d8a526634779539b3a7bc08682d7c8b4a346fc87d1e90937796014d"
"2026-02-28 09:35:25.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","32500000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x573bac5b9d8a526634779539b3a7bc08682d7c8b4a346fc87d1e90937796014d"
"2026-02-28 09:35:33.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","17894000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9"
"2026-02-28 09:35:33.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19686400","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","30760000","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9"
"2026-02-28 09:35:33.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","5529600","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","8640000","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9"
"2026-02-28 09:35:33.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","6890000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","10600000","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x1e420881916bd2f8f337a228d7ab70edb6133579385ba8812a8ec52a14448aa9"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","1547999999","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","2291909274","75024428455096870875984688928039027558009491467451272577964844877843591010157","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","28538375","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","92059274","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11780000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","38000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11160000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","36000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","26970000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","87000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","6400000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","20000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","80000000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","250000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","6080000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","19000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","5760000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","18000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","11840000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","10560000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","33000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","16000000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19392000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","92608000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","289400000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","64020000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","194000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","23880000","75024428455096870875984688928039027558009491467451272577964844877843591010157","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","15999600","0","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","12210000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","94066500","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","285050000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","15998400","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","48480000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","16500000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","50000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","12210000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","37000000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","19998000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
"2026-02-28 09:37:43.000 UTC","0x2bd2a48746fbdecf0555bfe8f5138340341ac3909c7fb5bdf281293039e97148","20604000","0","NAMED_OTHER","polymarket_polygon.ctfexchange_evt_orderfilled","60600000","58628042844461990190086982042785508732336823662751558364538755697118206148037","0x8c4b03e89db39bc1a712f0464d73bd2716da81087c9165c49b8e3543a7f69bb2"
